,Country,time zone,Time_out,Time_in,City,web_browser,operating_sys,from_url,to_url,Longtuide,Latituide
178,US,America/Chicago,1331923448.0,1331219215.0,Garland,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.navy.com,32.875599, -96.648201
179,CA,America/Montreal,1331923449.0,1331921659.0,Gatineau,Mozilla/5.0,Windows,t.co,www.whitehouse.gov,45.483299, -75.650002
180,IN,Asia/Calcutta,1331923450.0,1331922854.0,Indore,Mozilla/5.0,Windows NT 5.1,www.facebook.com,www.nasa.gov,22.7167, 75.833298
181,US,America/New_York,1331923452.0,1319563556.0,Atlanta,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,33.8004, -84.386497
182,SE,Europe/Stockholm,1331923451.0,1331670549.0,Nacka,Mozilla/5.0,Windows NT 6.1,t.co,voyager.jpl.nasa.gov,59.299999, 18.1667
183,AT,Europe/Vienna,1331923453.0,1331601774.0,Vienna,Mozilla/5.0,Macintosh,t.co,www.house.mo.gov,48.200001, 16.366699
184,US,America/Denver,1331923453.0,1331922854.0,Salem,Mozilla/5.0,Windows NT 6.1,plus.url.google.com,www.nasa.gov,40.026699, -111.645203
185,PT,Europe/Lisbon,1331923454.0,1331922854.0,Corroios,Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,38.633301, -9.15
186,GB,Europe/London,1331923454.0,1331922854.0,Leicester,Mozilla/5.0,Windows NT 6.0,www.facebook.com,www.nasa.gov,52.633301, -1.1333
187,AT,Europe/Vienna,1331923454.0,1331921292.0,Jochberg,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,47.383301, 12.4
188,NL,Europe/Amsterdam,1331923454.0,1331908247.0,Heerenveen,Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,52.950001, 5.9333
189,MK,Europe/Skopje,1331923455.0,1331908247.0,Skopje,Opera/9.80,Windows NT 6.1,direct,www.nasa.gov,42.0, 21.4333
190,US,America/Chicago,1331923457.0,1331911584.0,Dallas,Mozilla/5.0,iPad,twitter.com,www.whitehouse.gov,32.826599, -96.746696
191,US,America/Chicago,1331923457.0,1331911584.0,Dallas,Mozilla/5.0,iPad,direct,www.whitehouse.gov,32.826599, -96.746696
192,CA,America/Rainy_River,1331923460.0,1331908247.0,Pickering,Mozilla/5.0,iPhone,twitter.com,www.nasa.gov,43.866699, -79.033302
193,US,America/New_York,1331923463.0,1310487610.0,Columbus,Mozilla/5.0,Windows,direct,www2.ed.gov,40.0532, -83.022003
194,GB,Europe/London,1331923464.0,1331908247.0,Manchester,Mozilla/5.0,iPhone,twitter.com,www.nasa.gov,53.5, -2.2167
195,CZ,Europe/Prague,1331923466.0,1331922854.0,Prague,Mozilla/5.0,Ubuntu 14.04.6,plus.url.google.com,www.nasa.gov,50.083302, 14.4667
196,US,America/New_York,1331923468.0,1319563556.0,Winter Park,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,28.605101, -81.332199
197,GB,Europe/London,1331923467.0,1331908247.0,Southampton,Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,50.900002, -1.4
198,DE,Europe/Berlin,1331923470.0,1331922854.0,Zeitz,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,51.049999, 12.15
199,US,America/New_York,1331923469.0,1331905829.0,York,Mozilla/5.0,Linux,m.facebook.com,www.nasa.gov,39.917099, -76.725601
200,US,America/New_York,1331923470.0,1331741615.0,Cary,Mozilla/5.0,Windows NT 5.1,direct,www.ok.gov,35.805901, -78.799698
201,US,America/Chicago,1331923472.0,1319563556.0,Chicago,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,41.8675, -87.6744
202,ES,Europe/Madrid,1331923472.0,1331670810.0,Abanilla,Mozilla/5.0,Linux,t.co,www.nasa.gov,38.200001, -1.05
203,CA,America/Vancouver,1331923472.0,1331922854.0,Vancouver,Mozilla/5.0,iPhone,direct,www.nasa.gov,49.25, -123.133301
204,ES,Europe/Madrid,1331923473.0,1331908247.0,Abanilla,Mozilla/5.0,Linux,t.co,www.nasa.gov,38.200001, -1.05
205,US,America/Indianapolis,1331923475.0,1331587865.0,Noblesville,Mozilla/5.0,Windows NT 6.0,t.co,saturn.jpl.nasa.gov,40.069801, -85.981697
206,US,America/Chicago,1331923473.0,1331922854.0,Cape Girardeau,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,37.337002, -89.591103
207,US,America/New_York,1331923476.0,1319563556.0,White Plains,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,41.029099, -73.758003
208,CA,America/Rainy_River,1331923477.0,1331814239.0,Toronto,Mozilla/5.0,Windows NT 5.1,www.barackobama.com,www.whitehouse.gov,43.666698, -79.416702
209,ES,Europe/Madrid,1331923476.0,1331922854.0,Madrid,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,40.400002, -3.6833
210,LB,Asia/Beirut,1331923478.0,1331905488.0,Beirut,Mozilla/5.0,Windows NT 6.1,www.facebook.com,lebanon.usembassy.gov,33.871899, 35.509701
211,US,America/New_York,1331923477.0,1255769846.0,Kennesaw,Mozilla/4.0,Windows NT 6.1,direct,toxtown.nlm.nih.gov,34.010399, -84.623901
212,ES,Europe/Madrid,1331923478.0,1331908247.0,Abanilla,Mozilla/5.0,Linux,t.co,www.nasa.gov,38.200001, -1.05
213,US,America/New_York,1331923480.0,1330186041.0,Hartford,Mozilla/4.0,Windows NT 6.1,abclocal.go.com,www-odi.nhtsa.dot.gov,41.745399, -72.670303
214,US,America/New_York,1331923481.0,1319563556.0,Elkton,Mozilla/5.0,Windows,direct,www.nysdot.gov,39.617199, -75.867798
215,US,America/New_York,1331923483.0,1255769846.0,Kennesaw,Mozilla/4.0,Windows NT 6.1,direct,toxtown.nlm.nih.gov,34.010399, -84.623901
216,GB,Europe/London,1331923483.0,1331922854.0,Cardiff,Mozilla/5.0,Windows NT 6.0,www.facebook.com,www.nasa.gov,51.5, -3.2
217,DE,Europe/Berlin,1331923485.0,1331922854.0,Freystadt,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,49.2006, 11.3294
218,US,America/New_York,1331923486.0,1310489462.0,West New York,Mozilla/5.0,Macintosh,t.co,majorityleader.gov,40.787899, -74.010201
219,AU,Australia/NSW,1331923485.0,1331502617.0,Kellyville,Mozilla/5.0,iPhone,direct,www.nps.gov,-33.709999, 150.960007
220,US,America/Los_Angeles,1331923487.0,1319563556.0,Palo Alto,Mozilla/5.0,Windows,direct,www.nysdot.gov,37.376202, -122.182602
221,US,America/Los_Angeles,1331923487.0,1319563556.0,Palo Alto,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,37.376202, -122.182602
222,US,America/New_York,1331923489.0,1331908247.0,New Smyrna Beach,Mozilla/5.0,Macintosh,t.co,www.nasa.gov,28.9876, -80.960999
223,US,America/New_York,1331923489.0,1331555522.0,Cuyahoga Falls,Mozilla/5.0,Windows NT 5.1,t.co,healthfinder.gov,41.148201, -81.473602
224,US,America/New_York,1331923492.0,1319563556.0,Cary,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,35.789501, -78.874298
225,US,America/New_York,1331923491.0,1319563556.0,White Plains,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,41.029099, -73.758003
226,US,America/Chicago,1331923494.0,1331888652.0,El Paso,Mozilla/4.0,Windows NT 6.1,www.srh.noaa.gov,www.srh.noaa.gov,31.815201, -106.424004
227,US,America/New_York,1331923495.0,1331663132.0,Arlington,Mozilla/4.0,Windows NT 6.1,www.facebook.com,www.uspto.gov,38.878201, -77.1054
228,US,America/New_York,1331923497.0,1331922854.0,Winston Salem,Mozilla/5.0,Macintosh,plus.url.google.com,www.nasa.gov,36.0536, -80.315399
229,IT,Europe/Rome,1331923498.0,1331922449.0,Settimo Torinese,Mozilla/5.0,Windows NT 6.0,t.co,www.nasa.gov,45.150002, 7.7667
230,HU,Europe/Budapest,1331923500.0,1331905829.0,Kiskunhalas,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,46.4314, 19.487499
231,US,America/New_York,1331923501.0,1255769846.0,Marietta,Mozilla/4.0,Windows NT 6.1,direct,toxtown.nlm.nih.gov,33.953201, -84.5177
232,US,America/New_York,1331923501.0,1255769846.0,Marietta,Mozilla/4.0,Windows NT 6.1,direct,toxtown.nlm.nih.gov,33.953201, -84.5177
233,US,America/New_York,1331923501.0,1319563556.0,Mount Laurel,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,39.957199, -74.916199
234,IT,Europe/Rome,1331923502.0,1331908247.0,Saronno,Mozilla/5.0,Windows NT 5.1,t.co,www.nasa.gov,45.633301, 9.0333
235,US,America/New_York,1331923502.0,1319563556.0,Louisville,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,38.2085, -85.691803
236,GB,Europe/London,1331923504.0,1331816802.0,Addlestone,Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,51.366699, -0.4833
237,US,America/New_York,1331923505.0,1319563556.0,Laurel,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,39.096699, -76.877899
238,US,America/Los_Angeles,1331923506.0,1319563556.0,Palo Alto,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,37.376202, -122.182602
239,US,America/Chicago,1331923507.0,1331922854.0,Oklahoma City,Mozilla/5.0,Macintosh,direct,www.nasa.gov,35.518398, -97.616699
240,CA,America/Vancouver,1331923509.0,1331922854.0,Vancouver,Mozilla/5.0,iPhone,direct,www.nasa.gov,49.25, -123.133301
241,DE,Europe/Berlin,1331923509.0,1331922854.0,Markgrgen,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,48.900002, 9.0667
242,US,America/New_York,1331923509.0,1331840856.0,Rockville,Mozilla/5.0,Windows NT 6.1,t.co,www.whitehouse.gov,39.0807, -77.130203
243,US,America/Chicago,1331923510.0,1331922854.0,Plano,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,33.034698, -96.8134
244,US,America/New_York,1331923514.0,1319563556.0,Stamford,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,41.097801, -73.518799
245,US,America/Los_Angeles,1331923514.0,1331818358.0,Torrance,Mozilla/5.0,iPad,direct,www.fda.gov,33.8302, -118.314697
246,US,America/Los_Angeles,1331923516.0,1331915078.0,Long Beach,Mozilla/4.0,Windows NT 6.1,www.nationalreview.com,www.hhs.gov,33.7976, -118.161697
247,US,America/Los_Angeles,1331923516.0,1331814239.0,Los Angeles,Mozilla/5.0,Macintosh,www.barackobama.com,www.whitehouse.gov,33.786598, -118.298698
248,US,America/Chicago,1331923519.0,1331913447.0,Saint Paul,Mozilla/4.0,Windows NT 6.1,t.co,www.energystar.gov,44.9487, -93.100197
249,US,America/New_York,1331923519.0,1331913200.0,New Haven,Mozilla/5.0,Macintosh,www.facebook.com,nccam.nih.gov,41.3111, -72.924103
250,US,America/New_York,1331923520.0,1319563556.0,White Plains,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,41.029099, -73.758003
251,US,Pacific/Honolulu,1331923522.0,1331922709.0,Honolulu,Mozilla/4.0,Windows NT 6.1,direct,www.cnic.navy.mil,21.3139, -157.824493
252,US,America/New_York,1331923523.0,1331749429.0,East Sandwich,Mozilla/5.0,iPad,twitter.com,www.nasa.gov,41.7285, -70.433403
253,US,America/Los_Angeles,1331923525.0,1326477025.0,Saint Helens,Mozilla/4.0,Windows NT 6.1,www.usa.gov,answers.usa.gov,45.8871, -122.928299
254,US,America/New_York,1331923526.0,1319563556.0,Derwood,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,39.143501, -77.138802
255,US,Pacific/Honolulu,1331923529.0,1331921801.0,Mililani,Mozilla/4.0,Windows NT 6.1,direct,www.navy.mil,21.4701, -157.963699
256,ES,Europe/Madrid,1331923531.0,1331834915.0,Abanilla,Mozilla/5.0,Linux,t.co,www.nasa.gov,38.200001, -1.05
257,FR,Europe/Paris,1331923531.0,1331922854.0,Illkirch-graffenstaden,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,48.533298, 7.7167
258,US,America/New_York,1331923534.0,1331922854.0,Athens,Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,33.949902, -83.375
259,PK,Asia/Karachi,1331923535.0,1331922854.0,Lahore,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,31.5497, 74.343597
260,US,America/New_York,1331923535.0,1319563556.0,Allentown,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,40.567799, -75.482803
261,US,America/New_York,1331923537.0,1319563556.0,Savannah,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,31.997101, -80.9645
262,US,America/New_York,1331923537.0,1319563556.0,Forest Hill,Mozilla/5.0,iPad,direct,www.nysdot.gov,39.584599, -76.3918
263,US,America/Chicago,1331923537.0,1331922854.0,Wichita,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,37.6936, -97.4804
264,US,America/New_York,1331923538.0,1331749429.0,Deerfield,Mozilla/5.0,Windows NT 5.1,www.facebook.com,www.nasa.gov,43.149101, -71.256401
265,US,America/New_York,1331923540.0,1319563556.0,White Plains,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,41.029099, -73.758003
266,US,America/New_York,1331923541.0,1331905432.0,Takoma Park,Mozilla/5.0,Linux,t.co,www.montgomerycountymd.gov,38.9827, -77.003998
267,US,America/Los_Angeles,1331923544.0,1331840856.0,Chula Vista,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.whitehouse.gov,32.6087, -116.936501
268,US,America/Chicago,1331923544.0,1331814239.0,Dallas,Mozilla/5.0,iPhone,twitter.com,www.whitehouse.gov,32.809799, -96.799301
269,DE,Europe/Berlin,1331923543.0,1331742257.0,Ludwigshafen,Mozilla/5.0,Windows NT 6.1,roosterteeth.com,www.irs.gov,49.481098, 8.4353
270,US,America/Los_Angeles,1331923544.0,1330731297.0,Seattle,Mozilla/5.0,Windows NT 6.1,t.co,www.kingcounty.gov,47.5951, -122.332603
271,US,America/New_York,1331923545.0,1331742257.0,Reading,Mozilla/5.0,Windows NT 5.1,roosterteeth.com,www.irs.gov,40.316002, -76.034599
272,US,America/Los_Angeles,1331923545.0,1330731297.0,Snohomish,Mozilla/5.0,Windows NT 6.1,hootsuite.com,www.kingcounty.gov,47.896, -122.049103
273,US,America/New_York,1331923546.0,1310487713.0,Columbus,Mozilla/5.0,Windows,direct,www2.ed.gov,40.0532, -83.022003
274,US,America/Los_Angeles,1331923547.0,1330731297.0,Seattle,Mozilla/5.0,Windows NT 6.1,t.co,www.kingcounty.gov,47.5951, -122.332603
275,CL,Chile/Continental,1331923548.0,1331771533.0,Santiago,Mozilla/5.0,Macintosh,t.co,www.whitehouse.gov,-33.450001, -70.666702
276,US,America/Los_Angeles,1331923548.0,1297583387.0,Oregon City,Mozilla/5.0,Windows NT 6.1,www.skihood.com,forecast.weather.gov,45.3218, -122.523102
277,US,America/New_York,1331923550.0,1331328857.0,Charlottesville,Mozilla/5.0,Windows NT 6.1,www.facebook.com,healthfinder.gov,38.032902, -78.513702
278,US,America/New_York,1331923549.0,1319563556.0,White Plains,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,41.029099, -73.758003
279,US,America/Chicago,1331923555.0,1331915247.0,Rockford,Mozilla/5.0,Windows NT 6.1,addins.wrex.com,www.crh.noaa.gov,42.271099, -89.059303
280,CA,America/Halifax,1331923561.0,1331922854.0,Fredericton,Mozilla/5.0,Windows NT 6.0,plus.url.google.com,www.nasa.gov,45.950001, -66.633301
281,US,America/New_York,1331923562.0,1319563556.0,White Plains,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,41.029099, -73.758003
282,US,America/Chicago,1331923566.0,1331922814.0,Madison,Mozilla/4.0,Windows NT 6.1,direct,dnr.wi.gov,43.079601, -89.375801
283,US,America/Chicago,1331923567.0,1319563556.0,Lafayette,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,30.1605, -92.033203
284,US,America/New_York,1331923568.0,1319563556.0,Orlando,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,28.5037, -81.330597
285,US,America/Chicago,1331923568.0,1319563556.0,Lafayette,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,30.1605, -92.033203
286,CA,America/Vancouver,1331923568.0,1331922854.0,Vancouver,Mozilla/5.0,Macintosh,plus.url.google.com,www.nasa.gov,49.25, -123.133301
287,US,America/Denver,1331923576.0,1319563556.0,Denver,Mozilla/5.0,Windows,direct,www.nysdot.gov,39.742699, -105.072601
288,US,America/Chicago,1331923577.0,1331922854.0,Virginia,Mozilla/5.0,Windows NT 6.0,www.facebook.com,www.nasa.gov,47.593601, -92.495697
289,US,America/Los_Angeles,1331923579.0,1331923535.0,Beaverton,Mozilla/5.0,Windows NT 5.1,direct,www.visitthecapitol.gov,45.4804, -122.835602
290,ES,Europe/Madrid,1331923578.0,1331922854.0,Madrid,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,40.400002, -3.6833
291,US,Pacific/Honolulu,1331923582.0,1331922709.0,Mililani,Mozilla/4.0,Windows NT 6.1,direct,www.cnic.navy.mil,21.4701, -157.963699
292,US,Pacific/Honolulu,1331923584.0,1331922709.0,Honolulu,Mozilla/4.0,Windows NT 6.1,direct,www.cnic.navy.mil,21.3139, -157.824493
293,US,America/Indianapolis,1331923584.0,1331922854.0,Terre Haute,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,39.471001, -87.411102
294,US,America/New_York,1331923586.0,1319563556.0,Philadelphia,Mozilla/5.0,Windows,direct,www.nysdot.gov,39.996799, -75.148499
295,US,America/Chicago,1331923585.0,1331908890.0,Rolling Meadows,Mozilla/5.0,Windows NT 6.1,t.co,www.cbo.gov,42.067799, -88.018501
296,US,America/New_York,1331923588.0,1329178640.0,Washington,Mozilla/5.0,Windows NT 5.1,t.co,www.whitehouse.gov,38.909698, -77.023102
297,IN,Asia/Calcutta,1331923587.0,1331922854.0,Bhilai,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,21.2167, 81.433296
298,SE,Europe/Stockholm,1331923590.0,1331908247.0,Lule,Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,65.583298, 22.15
299,US,America/Los_Angeles,1331923593.0,1316635895.0,Albany,Mozilla/5.0,Ubuntu 14.04.6,today.lbl.gov,www.jgi.doe.gov,37.8895, -122.294701
300,US,America/New_York,1331923593.0,1319563556.0,Miami Beach,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,25.821301, -80.133904
301,US,America/Denver,1331923593.0,1319563556.0,Salt Lake City,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,40.724201, -111.8787
302,US,America/New_York,1331923596.0,1319563556.0,White Plains,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,41.029099, -73.758003
303,US,America/Denver,1331923597.0,1331502617.0,Windsor,Mozilla/5.0,Windows NT 6.0,www.groupon.com,www.nps.gov,40.472401, -104.893898
304,US,America/New_York,1331923596.0,1331922854.0,Poughkeepsie,Mozilla/5.0,Macintosh,plus.url.google.com,www.nasa.gov,41.676998, -73.8619
305,PL,Europe/Warsaw,1331923599.0,1331749429.0,Mosina,Mozilla/5.0,Windows NT 5.1,www.facebook.com,www.nasa.gov,52.25, 16.85
306,US,America/Los_Angeles,1331923600.0,1319563556.0,Olympia,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,47.0387, -122.891998
307,US,America/Chicago,1331923601.0,1331577334.0,Nashville,Mozilla/5.0,Macintosh,t.co,www.choosemyplate.gov,36.133301, -86.803703
308,US,America/New_York,1331923604.0,1331814239.0,Washington,Mozilla/4.0,Windows NT 6.1,www.barackobama.com,www.whitehouse.gov,38.909698, -77.023102
309,US,America/New_York,1331923609.0,1331049897.0,Poughkeepsie,Mozilla/4.0,Windows NT 6.1,direct,www.faa.gov,41.690399, -73.891899
310,US,America/Chicago,1331923609.0,1331908890.0,Amarillo,Mozilla/5.0,iPhone,direct,www.cbo.gov,35.161301, -101.878998
311,PL,Europe/Warsaw,1331923610.0,1331922854.0,Szczecinek,Mozilla/5.0,Windows NT 6.0,www.facebook.com,www.nasa.gov,53.716702, 16.700001
312,US,America/Los_Angeles,1331923611.0,1316635895.0,Berkeley,Mozilla/5.0,Windows NT 5.1,today.lbl.gov,www.jgi.doe.gov,37.866798, -122.253601
313,NL,Europe/Amsterdam,1331923611.0,1331867177.0,Breda,Mozilla/5.0,Windows NT 6.1,t.co,www.tsa.gov,51.5667, 4.8
314,US,America/Chicago,1331923613.0,1319563556.0,Fort Worth,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,32.867298, -97.248596
315,US,America/New_York,1331923614.0,1331218539.0,Storrs Mansfield,Mozilla/4.0,Windows NT 6.1,direct,www.grants.gov,41.807999, -72.250999
316,US,America/New_York,1331923614.0,1319563556.0,Thomaston,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,41.6576, -73.096497
317,IT,Europe/Rome,1331923616.0,1331834915.0,Saronno,Mozilla/5.0,Windows NT 5.1,t.co,www.nasa.gov,45.633301, 9.0333
318,CA,America/Edmonton,1331923614.0,1331908247.0,Calgary,Mozilla/5.0,Windows NT 5.1,t.co,www.nasa.gov,51.083302, -114.083298
319,US,America/New_York,1331923618.0,1331555522.0,Cuyahoga Falls,Mozilla/5.0,Windows NT 5.1,t.co,healthfinder.gov,41.148201, -81.473602
320,US,America/Los_Angeles,1331923620.0,1305656778.0,Bell,Mozilla/5.0,iPhone,direct,www.fda.gov,33.976101, -118.153503
321,US,America/Phoenix,1331923620.0,1331917213.0,Yuma,Mozilla/5.0,Windows NT 6.1,t.co,cms3.tucsonaz.gov,32.688801, -114.665703
322,US,America/Los_Angeles,1331923624.0,1297583387.0,Independence,Mozilla/4.0,Windows NT 6.1,bl129w.blu129.mail.live.com,forecast.weather.gov,44.831402, -123.2034
323,US,America/Phoenix,1331923625.0,1331922854.0,Phoenix,Mozilla/5.0,Windows NT 6.1,plus.url.google.com,www.nasa.gov,33.449902, -112.071198
324,US,America/Los_Angeles,1331923624.0,1330731297.0,Olympia,Mozilla/5.0,Windows NT 6.1,t.co,www.kingcounty.gov,47.0387, -122.891998
325,US,America/New_York,1331923629.0,1310487859.0,Columbus,Mozilla/5.0,Windows,direct,www2.ed.gov,40.0532, -83.022003
326,US,America/Chicago,1331923630.0,1331756115.0,Mesquite,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.usajobs.gov,32.7673, -96.624702
327,US,America/New_York,1331923630.0,1319563556.0,Arlington,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,38.908401, -77.120102
328,US,America/New_York,1331923632.0,1331910613.0,Lorton,Mozilla/5.0,Windows NT 6.1,direct,www.gpo.gov,38.691101, -77.206001
329,US,America/New_York,1331923636.0,1331896465.0,Poughkeepsie,Mozilla/4.0,Windows NT 6.1,nix.nasa.gov,ntrs.nasa.gov,41.690399, -73.891899
330,US,America/Los_Angeles,1331923636.0,1331922854.0,Compton,Mozilla/5.0,Windows NT 5.0,www.facebook.com,www.nasa.gov,33.879902, -118.213303
331,US,America/New_York,1331923634.0,1331668994.0,Warren,Mozilla/5.0,iPhone,twitter.com,www.crh.noaa.gov,42.5144, -83.0159
332,JP,Asia/Tokyo,1331923636.0,1280529257.0,Nogata,Mozilla/4.0,Windows NT 6.1,togetter.com,www.navy.mil,33.733299, 130.733307
333,US,Pacific/Honolulu,1331923637.0,1331921801.0,Honolulu,Mozilla/4.0,Windows NT 6.1,direct,www.navy.mil,21.3139, -157.824493
334,US,America/Los_Angeles,1331923637.0,1330731297.0,Seattle,Mozilla/5.0,Macintosh,t.co,www.kingcounty.gov,47.576, -122.399498
335,US,America/Chicago,1331923638.0,1329251803.0,Chattanooga,Mozilla/5.0,Macintosh,stocktwits.com,www.sec.gov,35.0481, -85.283302
336,US,America/New_York,1331923640.0,1331838363.0,New York,Mozilla/5.0,Windows NT 5.1,www.nysenate.gov,www.nysenate.gov,40.761902, -73.976303
337,US,America/New_York,1331923641.0,1319563556.0,Savannah,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,31.997101, -80.9645
338,US,America/Chicago,1331923641.0,1304753019.0,Lees Summit,Mozilla/5.0,Windows NT 6.1,www.worldcommunitygrid.org,www.navy.mil,38.915901, -94.364403
339,US,America/New_York,1331923641.0,1319563556.0,White Plains,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,41.029099, -73.758003
340,US,America/Los_Angeles,1331923642.0,1331839576.0,Pinole,Mozilla/5.0,Macintosh,t.co,www.usda.gov,37.992699, -122.2761
341,US,America/New_York,1331923643.0,1331910613.0,Lorton,Mozilla/5.0,Windows NT 6.1,direct,www.gpo.gov,38.691101, -77.206001
342,US,America/Los_Angeles,1331923644.0,1330731297.0,Seattle,Mozilla/5.0,iPhone,direct,www.kingcounty.gov,47.634399, -122.342201
343,US,America/New_York,1331923646.0,1331823147.0,Hartford,Mozilla/4.0,Windows NT 6.1,www.politico.com,cbo.gov,41.769001, -72.683502
